telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
0,1,1,1,5,1,58,18,0
0,1,0,4,5,1,27,18,0
0,1,0,1,5,1,58,12,0
0,1,0,1,5,1,89,18,0
0,1,1,1,5,1,39,18,0
0,1,1,1,5,1,29,18,0
0,1,0,1,0,1,39,18,0
0,0,0,1,5,1,72,18,0
0,1,0,1,5,5,118,33,0
0,0,0,1,5,1,22,12,0
0,1,0,1,5,0,88,18,0
0,0,0,1,5,1,72,20,0
0,1,1,3,2,1,69,34,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,1,29,9,0
0,1,1,1,6,1,58,6,0
0,0,0,1,5,1,111,18,0
0,1,1,4,2,4,24,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,2,4,4,75,36,0
0,1,0,1,5,1,39,5,0
0,1,1,0,5,1,31,18,0
0,1,0,1,1,1,53,17,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,112,10,0
0,0,0,1,5,1,13,5,0
0,1,0,1,2,1,1,18,0
0,1,0,1,0,1,39,12,0
0,1,1,3,5,1,48,1,0
0,1,0,1,0,1,58,18,0
0,1,1,1,5,9,22,18,0
0,1,1,1,2,1,75,22,0
1,1,0,1,5,1,61,12,0
0,1,0,1,0,9,59,31,0
0,0,0,1,5,5,97,12,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,53,18,0
0,1,1,1,1,1,4,22,0
0,1,1,1,2,1,61,22,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,29,9,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,9,119,31,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,75,18,0
0,1,0,1,5,1,75,12,0
0,1,1,1,5,9,58,26,0
0,1,0,1,5,1,22,18,0
0,1,0,1,5,1,22,9,0
1,1,0,1,5,1,119,18,0
0,1,1,0,5,1,31,11,0
0,1,0,1,5,1,58,18,0
0,0,0,0,2,1,122,18,0
0,0,0,1,5,1,74,18,0
0,0,0,1,2,1,22,12,0
0,0,0,1,5,1,75,2,0
0,0,1,3,5,9,58,23,0
0,1,1,3,2,4,15,16,0
0,0,0,1,5,9,53,12,0
0,0,0,1,5,1,112,20,0
0,1,0,1,5,1,22,9,0
0,1,1,1,5,1,88,23,1
0,0,0,3,5,1,58,18,1
0,0,1,1,6,1,67,18,1
0,1,1,1,5,1,1,18,0
0,0,1,1,0,1,72,31,0
0,1,1,1,2,4,75,31,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,119,31,0
0,1,0,1,5,1,61,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,3,86,12,0
0,1,1,1,5,1,22,30,0
0,1,1,1,5,1,87,26,0
0,1,0,1,5,1,10,18,0
1,1,0,1,2,4,23,7,0
0,1,0,1,5,1,10,18,0
0,1,0,1,5,1,61,22,0
0,1,1,0,5,1,31,11,0
0,1,0,1,0,1,39,12,0
0,1,0,1,5,1,51,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,4,38,23,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,0,41,20,0
0,1,0,1,2,4,26,7,0
0,1,0,3,0,1,61,1,0
0,0,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,51,20,0
0,0,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,6,1,61,18,0
0,1,1,0,2,4,58,7,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,61,23,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,1,39,12,0
0,1,0,1,2,1,103,27,0
0,1,0,1,2,4,59,7,0
0,1,1,3,6,9,51,23,0
0,1,0,3,2,4,58,7,0
0,1,0,1,5,1,58,18,0
0,0,1,1,5,10,58,26,0
0,1,0,1,3,6,110,20,0
0,0,0,1,5,1,58,18,0
1,0,0,1,2,4,39,31,0
0,1,1,1,2,4,90,25,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,75,3,0
0,0,1,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,0,0,1,6,9,6,31,0
0,1,0,1,5,1,51,16,0
0,1,1,0,2,1,58,6,0
0,1,0,1,5,5,61,22,0
0,1,1,1,5,1,58,18,0
0,0,0,0,5,1,94,0,0
0,1,0,1,2,4,22,7,0
0,1,1,0,5,1,31,18,0
0,0,1,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,2,6,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,119,22,0
0,1,1,1,2,4,119,7,0
0,1,0,1,0,1,19,18,0
0,0,0,1,0,1,5,3,0
0,1,1,1,4,1,58,18,0
0,1,0,3,2,4,80,1,0
0,1,0,1,5,1,22,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,1,29,9,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,26,31,0
0,1,1,1,2,9,112,7,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,0,5,1,78,6,0
0,1,1,1,0,1,39,4,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,112,20,0
0,1,1,1,5,1,39,31,0
0,1,1,1,5,5,58,11,0
0,0,1,1,5,1,58,18,0
0,0,0,1,2,1,88,1,1
0,1,0,1,5,1,58,18,0
0,1,0,1,5,9,39,33,0
0,0,0,1,5,0,48,3,0
0,1,1,0,2,1,31,11,0
0,0,1,1,6,9,113,18,0
0,1,1,0,5,1,31,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,0,1,88,17,0
0,1,1,0,5,1,31,18,0
0,1,0,3,2,4,24,7,0
0,1,0,1,5,1,10,18,0
0,1,1,0,2,1,31,11,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,75,26,0
0,1,0,3,5,1,29,25,0
0,1,0,1,5,1,58,12,0
0,1,1,1,0,9,67,18,0
0,1,1,1,5,1,61,18,0
1,0,0,1,5,1,58,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,1,1,75,24,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,1,72,30,0
0,0,0,1,5,1,58,18,0
0,1,0,0,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,2,1,58,18,0
0,1,1,0,2,1,31,11,0
0,0,0,0,5,1,112,5,0
0,1,1,1,0,1,61,12,0
0,1,1,1,0,1,28,19,0
0,0,0,1,2,9,53,17,1
1,1,1,0,0,1,52,18,0
0,1,0,2,5,1,58,18,0
0,1,1,1,1,1,72,33,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,88,12,1
0,1,1,4,4,1,61,5,0
0,1,1,0,2,1,31,11,0
0,1,0,1,5,1,10,18,0
1,1,0,1,5,1,58,18,0
0,1,0,1,5,9,112,31,0
0,1,1,1,6,4,75,7,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,1,89,12,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,49,18,0
0,1,0,1,5,1,6,18,0
0,1,1,1,1,1,114,20,0
0,0,0,1,2,4,39,31,0
0,0,0,1,2,4,39,31,0
0,1,1,0,2,1,31,11,0
0,1,0,2,4,7,75,22,0
0,0,0,1,2,4,39,31,0
0,1,1,1,2,1,58,3,0
0,0,0,1,5,1,72,18,0
0,1,0,1,0,1,31,11,0
0,0,0,1,5,1,58,18,1
0,1,1,1,5,1,61,12,0
0,1,1,1,2,9,75,9,0
0,1,1,0,2,1,31,11,0
0,0,0,1,5,1,58,18,0
0,1,1,0,2,1,61,36,0
0,1,1,1,0,10,58,5,0
0,1,1,1,5,1,58,18,0
0,1,1,1,2,4,29,1,0
0,0,0,1,5,1,88,23,1
0,0,0,1,2,2,32,21,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,58,9,0
1,1,1,0,0,1,22,6,0
0,1,1,0,5,1,31,18,0
0,1,1,4,4,1,72,33,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,0,1,0,5,9,27,23,0
0,1,0,1,5,1,58,18,0
0,1,1,0,5,1,31,18,0
0,0,1,1,0,0,129,31,0
1,0,0,1,5,1,8,5,0
0,1,1,3,2,0,58,18,0
0,1,1,1,1,5,75,12,1
0,0,0,1,5,1,58,18,0
0,1,1,1,2,4,122,31,0
0,1,1,1,2,4,32,21,0
0,1,1,1,5,1,58,18,0
0,0,0,1,0,2,122,10,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,75,3,0
0,1,0,1,2,4,39,7,0
0,1,0,1,2,4,37,7,0
0,1,0,1,5,5,75,8,0
0,1,0,1,2,4,26,7,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,90,20,0
0,1,1,1,0,1,0,1,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,9,59,1,0
0,0,1,3,5,1,26,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,5,1,31,12,0
0,1,0,3,2,4,119,7,0
0,0,0,1,5,1,58,18,0
0,1,0,1,2,4,39,7,0
0,1,0,1,5,1,126,20,0
0,0,0,1,5,1,53,18,0
0,1,1,1,5,1,122,20,0
0,1,1,1,6,9,23,31,0
0,1,1,1,5,1,61,26,0
0,1,1,1,1,1,75,26,0
0,1,1,0,5,1,89,18,0
0,1,1,1,5,1,58,7,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,9,105,31,0
1,1,0,1,0,1,61,31,0
1,0,0,1,2,1,22,18,0
0,1,1,1,0,1,61,12,0
0,1,0,1,2,0,11,20,0
0,1,1,1,0,1,61,12,0
0,1,1,1,5,1,29,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,12,0
0,1,1,1,5,4,23,31,0
0,1,1,1,5,1,75,18,1
0,1,1,1,6,1,58,9,0
0,1,1,1,6,4,58,18,0
0,1,0,1,5,1,39,18,0
0,1,0,1,0,1,103,27,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,1,0
0,1,1,1,0,0,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,1,61,18,0
0,1,0,0,5,1,58,18,0
0,1,1,3,2,9,61,1,0
1,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,22,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
0,0,0,1,5,1,72,18,0
0,1,0,1,5,1,58,18,0
0,0,1,1,0,4,99,7,0
0,1,0,1,5,1,58,18,0
0,0,0,1,6,7,45,18,0
0,1,1,1,0,1,61,31,0
0,1,1,1,6,4,58,12,0
0,0,0,1,5,1,22,18,0
0,0,0,1,5,1,58,18,0
0,0,0,0,5,1,58,18,0
1,1,1,0,0,1,22,6,0
0,1,1,1,6,1,61,18,0
0,0,0,1,5,1,58,18,0
0,0,1,2,5,1,58,18,0
0,1,0,1,2,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,1,89,31,0
0,1,1,1,2,4,66,19,0
0,1,0,1,0,1,58,31,0
0,1,0,1,5,1,58,31,0
0,1,0,0,5,1,58,18,0
1,1,1,0,0,1,22,12,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,0,18,0
0,1,1,1,6,1,26,12,0
0,0,0,1,5,1,74,22,0
0,1,0,1,5,1,58,7,0
0,0,0,1,5,1,58,18,1
0,1,0,1,5,1,27,34,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,61,17,0
0,0,0,1,5,1,22,18,0
0,1,1,1,0,1,88,17,0
0,1,1,1,0,1,31,31,0
0,1,0,1,6,1,58,18,0
0,1,0,1,5,1,4,18,0
0,1,0,1,5,1,58,12,0
1,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,1,0,5,1,31,18,0
0,1,0,2,5,1,4,18,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,1,75,18,0
0,1,0,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,4,99,20,0
0,1,1,1,5,1,22,18,0
0,1,0,1,5,1,58,31,0
0,0,0,1,5,1,111,18,0
0,0,0,1,5,1,74,18,0
0,1,0,3,2,4,34,18,0
0,1,0,1,5,1,104,18,0
0,0,1,1,5,1,58,18,0
0,1,1,1,5,4,8,15,0
0,1,0,1,5,1,39,18,0
0,1,0,0,5,1,39,18,0
0,1,0,1,5,1,119,31,0
0,1,1,1,5,1,22,12,0
0,1,1,1,0,1,15,16,0
0,1,1,3,0,2,79,16,0
0,1,0,1,0,1,117,5,0
0,0,0,1,5,1,74,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,22,24,0
0,0,0,1,0,1,75,22,0
0,0,0,1,0,9,119,5,0
0,1,0,1,5,3,51,16,0
0,1,0,1,2,1,89,7,0
0,1,0,1,5,5,22,12,0
1,1,1,1,5,4,58,6,0
0,1,0,0,5,9,58,18,0
1,1,1,1,5,1,61,12,0
0,1,0,0,5,1,58,18,0
0,0,0,1,5,1,58,18,0
1,1,1,1,5,1,22,12,0
0,1,0,1,0,1,9,18,0
0,1,1,1,2,1,39,31,0
0,1,1,1,6,9,9,1,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,10,58,5,0
0,1,0,1,2,4,125,18,0
0,1,1,1,0,4,20,7,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,0,58,18,0
0,1,1,1,2,1,89,9,0
0,1,0,1,5,1,58,17,0
0,0,0,0,5,1,32,12,0
0,1,0,1,5,1,61,24,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,58,31,0
0,1,1,1,0,5,22,12,0
0,1,1,1,5,9,61,5,0
0,1,0,1,0,1,58,18,0
0,0,0,1,5,1,53,18,0
0,1,1,1,0,1,58,18,0
0,0,0,1,5,1,22,18,0
1,1,1,1,5,1,61,9,0
0,1,0,1,5,1,58,18,0
0,0,0,1,6,9,39,31,0
0,1,1,1,2,9,101,18,0
0,0,0,1,2,9,26,7,0
0,1,1,1,5,1,22,31,0
0,1,0,4,4,7,61,3,0
0,1,0,1,2,4,75,7,0
0,1,0,1,5,1,58,0,0
0,1,1,1,5,1,69,12,0
0,1,1,1,1,1,75,3,0
0,1,1,1,0,1,19,22,0
0,1,1,1,6,4,65,1,0
0,1,0,1,5,1,18,18,0
0,1,0,1,5,9,58,18,0
0,1,1,0,5,1,112,1,0
0,0,0,1,5,1,74,18,0
0,1,1,4,5,1,69,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,31,0
0,0,0,1,2,1,89,9,0
0,1,1,1,0,9,75,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,9,75,31,0
0,1,1,1,0,4,42,7,0
0,0,1,1,0,5,45,22,0
0,1,1,4,4,1,75,12,0
0,1,1,1,0,1,75,22,0
0,1,0,1,5,1,1,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,75,18,0
0,1,1,1,5,1,58,6,0
0,1,0,1,0,1,49,12,0
0,1,1,1,2,4,15,16,0
0,0,0,1,5,5,58,18,0
0,1,1,1,1,1,58,18,0
0,1,0,1,5,1,26,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,69,12,0
0,1,0,1,5,1,58,18,0
0,1,1,1,6,9,22,12,0
0,0,0,1,5,1,74,18,0
0,1,1,0,4,1,75,22,0
0,1,1,3,0,10,87,7,0
0,1,1,1,0,4,8,29,0
0,0,0,1,5,1,58,18,0
0,1,0,1,4,4,126,18,0
0,1,1,1,5,5,58,11,0
0,1,0,1,5,1,58,18,0
0,0,0,1,0,2,122,23,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,9,0
0,1,0,1,5,1,107,19,0
0,1,1,2,6,9,35,23,0
0,1,0,1,5,1,22,18,0
0,0,0,1,5,1,0,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,12,0
0,1,1,1,5,1,22,22,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,1,75,25,0
0,1,0,1,5,1,75,18,0
0,1,1,1,2,1,58,12,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,75,31,0
0,1,1,1,5,1,58,18,0
0,1,1,1,4,1,9,30,0
0,1,0,3,5,1,58,17,0
0,1,1,3,2,4,37,18,0
0,1,0,1,0,1,126,18,0
0,1,1,1,5,1,58,18,0
0,1,0,2,6,9,87,23,0
0,1,1,1,5,1,57,18,0
0,1,1,1,0,4,58,18,0
0,1,1,1,5,1,58,6,0
0,1,1,1,2,1,61,12,0
0,1,1,1,5,1,61,12,0
0,1,1,1,6,4,58,1,0
0,1,1,1,2,1,105,3,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,9,58,31,0
0,1,1,1,5,1,58,6,0
0,0,0,1,5,1,58,12,0
0,1,0,1,4,1,49,15,0
1,1,1,0,0,0,87,1,0
0,1,0,1,5,1,107,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,2,4,15,16,0
0,1,1,1,2,5,58,12,0
0,1,1,1,5,5,58,11,0
0,1,1,1,6,1,61,23,0
0,1,0,0,5,1,22,4,0
0,1,1,1,5,5,72,33,0
0,1,1,1,5,1,58,18,0
0,1,1,3,5,5,58,11,0
0,1,0,1,5,1,58,26,0
0,1,1,1,6,1,53,18,0
0,1,1,1,4,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,61,12,0
0,1,1,1,0,1,75,12,0
0,1,0,1,0,5,61,4,0
0,1,0,1,5,1,29,9,0
0,1,0,1,0,5,65,19,0
0,1,1,1,0,1,61,7,0
0,1,1,4,4,9,22,9,0
0,1,1,1,5,1,22,12,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,0,3,5,1,111,7,0
0,1,0,1,5,1,22,12,0
0,1,0,1,2,1,58,17,0
0,1,0,1,2,4,64,19,0
0,0,0,1,5,1,58,29,0
0,1,0,4,2,9,118,1,0
0,1,0,1,5,9,39,13,0
0,1,1,1,5,1,61,22,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,0,0,0,5,5,58,12,0
0,1,0,0,2,1,123,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,75,9,0
0,1,1,1,6,1,52,7,0
0,1,1,1,5,1,72,17,0
0,1,1,1,1,1,71,21,0
0,0,0,1,0,2,58,18,0
0,1,1,1,0,0,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,61,12,0
1,0,0,1,2,1,58,7,0
0,0,0,1,5,9,31,33,0
0,1,0,1,1,1,75,22,0
0,1,0,4,5,1,22,12,0
0,1,1,1,0,1,61,22,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,25,31,0
0,1,1,3,0,1,61,36,0
0,1,1,1,2,4,6,7,0
1,1,0,1,5,1,18,18,0
0,0,0,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,1,88,17,0
0,1,1,1,5,1,30,18,0
1,1,1,1,5,1,58,18,0
0,0,0,1,1,9,37,20,0
0,1,0,1,5,1,58,18,0
0,1,0,1,6,9,59,31,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,94,16,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,75,20,0
0,1,1,1,5,4,6,24,0
0,1,0,1,5,1,61,22,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,57,18,0
0,1,0,2,5,4,113,18,0
0,1,1,1,5,1,22,12,0
0,1,0,1,5,1,58,22,0
0,1,0,1,5,5,32,12,0
0,1,1,1,0,1,52,24,0
0,1,0,1,0,1,39,18,0
0,1,0,1,4,1,58,18,0
0,1,1,1,2,1,40,32,0
0,1,0,1,5,1,61,12,0
0,1,1,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,0,9,58,31,0
0,1,1,1,5,1,61,13,0
0,1,0,1,2,1,22,8,0
0,1,1,1,5,12,31,7,0
0,1,1,1,5,1,61,22,0
0,1,1,1,5,1,58,18,0
0,1,1,1,6,1,89,36,0
0,1,1,1,5,1,58,18,0
0,1,0,1,2,1,75,22,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,5,58,18,0
0,1,1,1,5,4,58,18,0
0,1,1,1,0,1,22,22,0
0,1,0,1,0,1,119,1,0
0,1,1,1,0,1,61,24,0
1,1,0,1,0,1,18,18,0
0,1,0,4,4,4,57,18,0
0,1,1,1,5,1,109,18,0
0,1,1,1,2,1,22,31,0
0,1,0,1,5,1,75,18,0
0,1,1,1,5,1,39,7,0
0,1,0,3,5,1,51,16,0
0,1,0,1,5,1,58,18,0
1,1,1,1,5,1,61,9,0
0,1,1,0,5,1,31,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,4,51,16,0
0,0,0,1,5,9,22,12,0
0,1,1,3,5,4,51,16,0
0,1,0,1,5,1,58,18,0
0,1,0,1,2,9,6,31,0
0,1,0,1,5,1,58,18,0
1,1,1,1,1,0,58,31,0
0,0,0,1,5,1,58,18,0
0,1,0,1,0,1,22,18,0
0,1,1,0,5,1,31,18,0
0,1,1,1,5,1,4,18,0
0,1,0,1,1,1,61,31,0
0,0,0,0,5,1,58,18,0
0,1,0,1,0,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,0,3,5,0,51,16,0
0,1,0,1,5,1,58,18,0
0,1,0,3,5,1,51,16,0
0,1,1,1,6,9,67,12,0
0,1,0,1,5,1,61,9,0
0,1,1,1,4,0,29,3,0
0,1,0,3,4,1,58,8,0
0,1,0,3,5,1,51,16,0
1,0,1,0,5,1,61,12,0
0,1,1,1,2,2,58,18,0
0,1,0,1,5,1,85,14,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,23,0
0,1,1,1,0,1,39,9,0
0,1,1,1,2,9,51,7,0
0,1,0,1,2,1,107,31,0
0,1,0,1,2,1,58,31,0
0,1,1,1,5,1,52,23,0
0,0,0,1,5,1,58,18,0
0,1,1,1,2,1,39,13,0
0,1,1,0,5,1,31,18,0
0,1,1,1,6,1,29,9,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,5,1,11,18,0
0,1,1,1,5,1,58,9,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,119,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,1,1,0,9,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,1,48,31,0
0,1,0,1,2,1,75,26,0
0,1,1,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,1,9,74,30,0
0,1,1,3,2,9,112,23,0
0,1,0,1,5,1,59,18,0
0,1,1,1,2,9,61,30,0
0,1,1,3,6,1,61,18,0
0,1,1,1,2,1,118,31,0
0,1,1,1,5,1,58,22,0
0,1,1,1,0,1,61,36,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,58,18,0
0,1,0,1,0,1,103,27,0
0,1,1,0,2,1,31,11,0
0,1,1,1,5,1,118,12,0
0,1,0,4,5,1,27,18,0
0,1,1,1,1,1,61,18,0
0,1,1,2,5,1,58,36,0
0,1,1,1,6,1,51,18,0
0,1,0,1,5,9,58,18,0
0,1,0,1,5,1,22,31,0
0,0,0,1,5,1,58,18,0
1,1,1,1,5,4,58,6,0
0,1,0,1,0,9,39,31,0
0,1,0,1,0,0,51,16,0
0,1,0,0,0,6,79,16,0
0,1,0,1,0,2,123,20,0
0,1,0,1,0,1,35,31,0
0,1,1,1,5,0,58,4,0
0,1,1,0,4,9,130,22,0
0,1,1,1,5,1,61,13,0
0,0,0,1,5,1,58,18,0
0,1,0,1,5,1,58,12,0
0,1,0,2,4,1,75,2,0
0,1,0,1,0,1,58,18,0
0,1,0,1,5,1,39,24,0
1,1,1,1,3,1,58,31,0
0,1,1,4,5,2,51,35,0
0,0,0,0,5,1,58,18,0
0,0,0,1,5,1,74,18,0
0,0,0,1,5,1,85,22,0
0,1,1,1,0,4,8,7,0
0,1,0,1,5,1,49,18,0
0,1,0,1,0,5,94,18,0
0,1,1,1,5,1,58,18,0
0,0,0,1,5,1,58,18,0
0,1,1,1,5,4,113,18,0
0,1,0,1,6,1,75,18,0
1,1,1,1,3,1,58,31,0
1,1,1,1,3,1,58,31,0
0,1,1,1,0,1,49,12,0
0,0,0,1,5,1,111,18,0
0,0,0,1,5,1,58,18,0
1,1,1,1,3,1,58,31,0
0,1,1,1,5,1,22,18,0
0,0,0,1,5,1,58,18,0
0,1,1,2,5,1,58,7,0
0,1,0,1,0,1,69,17,0
1,1,1,1,3,1,58,31,0
0,1,1,1,2,1,79,18,0
0,1,0,1,5,1,124,20,0
0,1,0,1,0,1,58,7,0
1,1,0,1,2,4,119,7,0
0,1,1,1,5,1,53,31,0
0,1,1,1,5,1,58,18,0
0,0,0,1,2,4,58,0,0
0,1,0,1,0,1,58,18,0
0,1,1,3,5,1,16,32,0
1,0,0,1,3,9,6,31,0
0,1,0,1,5,1,61,12,0
0,1,1,1,5,1,39,12,0
0,1,0,1,5,1,58,18,0
0,0,0,1,5,1,23,18,0
0,1,1,1,5,1,58,22,0
0,1,1,1,0,1,75,12,0
0,1,0,1,5,1,58,18,0
0,1,0,0,0,1,75,2,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,22,35,0
0,0,0,1,5,1,58,18,0
0,1,0,3,5,1,58,11,0
0,1,0,1,5,1,58,18,0
0,1,1,1,5,1,23,23,0
0,0,0,1,5,1,58,18,0
0,0,0,1,5,1,56,21,0
1,1,1,1,1,1,22,18,0
0,1,0,1,5,9,58,31,0
0,1,1,1,1,1,42,29,0
0,1,1,1,0,9,22,9,0
0,1,0,1,5,1,58,18,0
0,1,0,1,0,1,88,18,0
0,1,1,1,6,4,26,7,0
0,1,0,1,1,1,103,27,0
0,1,0,1,5,1,61,12,0
0,0,0,1,5,1,22,18,0
0,1,0,1,0,1,61,31,0
0,0,0,1,5,1,22,18,0
0,1,0,1,5,1,58,18,0
0,1,1,1,0,9,58,18,0
0,1,1,1,0,1,88,17,0
0,1,0,1,2,0,11,20,0
0,1,0,1,5,1,112,24,0
0,1,1,1,0,1,61,12,0
0,1,0,1,0,1,75,31,0
0,1,0,1,0,1,25,31,0
0,1,1,1,5,1,88,12,0
0,1,0,1,5,1,58,18,0
0,0,0,1,6,4,107,31,0
0,0,0,1,5,1,37,18,0
